VG, VDS, ID, IG
-10.0, 0.1, 5.169e-12, -5.7875e-09
-9.8, 0.1, 3.458e-12, -5.3411e-09
-9.6, 0.1, 2.796e-12, -5.118e-09
-9.4, 0.1, 2.48e-12, -4.9568e-09
-9.2, 0.1, 2.259e-12, -4.7764e-09
-9.0, 0.1, 2.102e-12, -4.6499e-09
-8.8, 0.1, 1.951e-12, -4.4922e-09
-8.6, 0.1, 1.859e-12, -4.3266e-09
-8.4, 0.1, 1.708e-12, -4.3195e-09
-8.2, 0.1, 1.616e-12, -4.1885e-09
-8.0, 0.1, 1.549e-12, -4.0523e-09
-7.8, 0.1, 1.565e-12, -3.9307e-09
-7.6, 0.1, 1.583e-12, -3.7893e-09
-7.4, 0.1, 1.565e-12, -3.6533e-09
-7.2, 0.1, 1.535e-12, -3.5344e-09
-7.0, 0.1, 1.403e-12, -3.4127e-09
-6.8, 0.1, 1.532e-12, -3.2426e-09
-6.6, 0.1, 1.539e-12, -3.1532e-09
-6.4, 0.1, 1.54e-12, -3.0397e-09
-6.2, 0.1, 1.612e-12, -2.9294e-09
-6.0, 0.1, 1.819e-12, -2.8212e-09
-5.8, 0.1, 1.797e-12, -2.6843e-09
-5.6, 0.1, 1.858e-12, -2.567e-09
-5.4, 0.1, 1.958e-12, -2.4479e-09
-5.2, 0.1, 2.068e-12, -2.3406e-09
-5.0, 0.1, 2.005e-12, -2.2198e-09
-4.8, 0.1, 2.049e-12, -2.1142e-09
-4.6, 0.1, 2.257e-12, -1.9917e-09
-4.4, 0.1, 2.338e-12, -1.8622e-09
-4.2, 0.1, 2.353e-12, -1.7486e-09
-4.0, 0.1, 2.615e-12, -1.629e-09
-3.8, 0.1, 2.739e-12, -1.5282e-09
-3.6, 0.1, 3.008e-12, -1.4196e-09
-3.4, 0.1, 3.094e-12, -1.3135e-09
-3.2, 0.1, 3.183e-12, -1.2089e-09
-3.0, 0.1, 3.314e-12, -1.075e-09
-2.8, 0.1, 3.754e-12, -9.9174e-10
-2.6, 0.1, 3.878e-12, -8.8289e-10
-2.4, 0.1, 4.055e-12, -7.7838e-10
-2.2, 0.1, 4.215e-12, -6.7202e-10
