VG, VDS, ID, IG
-10.0, 0.1, 7.3633e-08, -1.2227e-10
-9.8, 0.1, 7.0507e-08, -1.0803e-10
-9.6, 0.1, 6.8652e-08, -9.559e-11
-9.4, 0.1, 6.7665e-08, -8.585e-11
-9.2, 0.1, 6.636e-08, -7.747e-11
-9.0, 0.1, 6.5701e-08, -7.033e-11
-8.8, 0.1, 6.4858e-08, -8.564e-11
-8.6, 0.1, 6.4162e-08, -1.4556e-10
-8.4, 0.1, 6.3313e-08, -1.5923e-10
-8.2, 0.1, 6.2701e-08, -1.3595e-10
-8.0, 0.1, 6.2068e-08, -8.892e-11
-7.8, 0.1, 6.1606e-08, -8.104e-11
-7.6, 0.1, 6.0907e-08, -7.43e-11
-7.4, 0.1, 6.0623e-08, -6.443e-11
-7.2, 0.1, 6.0268e-08, -5.731e-11
-7.0, 0.1, 6.0142e-08, -5.605e-11
-6.8, 0.1, 5.9427e-08, -5.099e-11
-6.6, 0.1, 5.9193e-08, -4.594e-11
-6.4, 0.1, 5.8602e-08, -4.398e-11
-6.2, 0.1, 5.8121e-08, -4.309e-11
-6.0, 0.1, 5.7626e-08, -4.184e-11
-5.8, 0.1, 5.7244e-08, -4.295e-11
-5.6, 0.1, 5.7013e-08, -4.196e-11
-5.4, 0.1, 5.6729e-08, -3.981e-11
-5.2, 0.1, 5.6394e-08, -3.784e-11
-5.0, 0.1, 5.602e-08, -3.319e-11
-4.8, 0.1, 5.565e-08, -2.98e-11
-4.6, 0.1, 5.5167e-08, -2.801e-11
-4.4, 0.1, 5.5092e-08, -2.666e-11
-4.2, 0.1, 5.4779e-08, -2.532e-11
-4.0, 0.1, 5.4246e-08, -2.384e-11
-3.8, 0.1, 5.4041e-08, -2.42e-11
-3.6, 0.1, 5.357e-08, -3.041e-11
-3.4, 0.1, 5.3302e-08, -2.666e-11
-3.2, 0.1, 5.3097e-08, -2.56e-11
-3.0, 0.1, 5.2772e-08, -2.511e-11
-2.8, 0.1, 5.2464e-08, -2.161e-11
-2.6, 0.1, 5.2237e-08, -1.941e-11
-2.4, 0.1, 5.1834e-08, -1.618e-11
-2.2, 0.1, 5.1321e-08, -1.397e-11
-2.0, 0.1, 5.1163e-08, -1.206e-11
-1.8, 0.1, 5.0819e-08, -1.052e-11
-1.6, 0.1, 5.0492e-08, -9.38e-12
-1.4, 0.1, 5.0214e-08, -8.86e-12
-1.2, 0.1, 4.9828e-08, -7.91e-12
-1.0, 0.1, 4.9407e-08, -7.13e-12
-0.8, 0.1, 4.9328e-08, -5.43e-12
-0.6, 0.1, 4.9209e-08, -3.79e-12
-0.4, 0.1, 4.8892e-08, -2.21e-12
-0.2, 0.1, 4.8501e-08, -7.7e-13
0.0, 0.1, 4.8292e-08, 6.7e-13
0.2, 0.1, 4.8068e-08, 1.91e-12
0.4, 0.1, 4.781e-08, 3.17e-12
0.6, 0.1, 4.7349e-08, 3.98e-12
0.8, 0.1, 4.7215e-08, 6.63e-12
1.0, 0.1, 4.7044e-08, 9.27e-12
1.2, 0.1, 4.6825e-08, 1.101e-11
1.4, 0.1, 4.681e-08, 1.4e-11
1.6, 0.1, 4.6546e-08, 1.375e-11
1.8, 0.1, 4.6407e-08, 1.466e-11
2.0, 0.1, 4.6152e-08, 1.532e-11
2.2, 0.1, 4.6145e-08, 1.631e-11
2.4, 0.1, 4.5854e-08, 1.743e-11
2.6, 0.1, 4.5682e-08, 1.835e-11
2.8, 0.1, 4.5409e-08, 2.04e-11
3.0, 0.1, 4.5116e-08, 2.149e-11
3.2, 0.1, 4.5002e-08, 2.275e-11
3.4, 0.1, 4.4834e-08, 2.314e-11
3.6, 0.1, 4.4734e-08, 2.351e-11
3.8, 0.1, 4.437e-08, 2.324e-11
4.0, 0.1, 4.4067e-08, 2.376e-11
4.2, 0.1, 4.3909e-08, 2.424e-11
4.4, 0.1, 4.3522e-08, 2.468e-11
4.6, 0.1, 4.3244e-08, 2.563e-11
4.8, 0.1, 4.2953e-08, 2.63e-11
5.0, 0.1, 4.2819e-08, 2.755e-11
5.2, 0.1, 4.2581e-08, 2.915e-11
5.4, 0.1, 4.2425e-08, 3.033e-11
5.6, 0.1, 4.2348e-08, 3.188e-11
5.8, 0.1, 4.1902e-08, 3.315e-11
6.0, 0.1, 4.1665e-08, 3.386e-11
6.2, 0.1, 4.141e-08, 3.527e-11
6.4, 0.1, 4.1162e-08, 3.684e-11
6.6, 0.1, 4.0946e-08, 3.838e-11
6.8, 0.1, 4.0662e-08, 4.099e-11
7.0, 0.1, 4.0426e-08, 4.305e-11
7.2, 0.1, 4.0252e-08, 4.446e-11
7.4, 0.1, 3.997e-08, 4.59e-11
7.6, 0.1, 3.9914e-08, 4.813e-11
7.8, 0.1, 3.9766e-08, 5.03e-11
8.0, 0.1, 3.9432e-08, 5.225e-11
8.2, 0.1, 3.9236e-08, 5.463e-11
8.4, 0.1, 3.912e-08, 5.735e-11
8.6, 0.1, 3.8783e-08, 5.916e-11
8.8, 0.1, 3.8684e-08, 6.146e-11
9.0, 0.1, 3.8353e-08, 6.428e-11
9.2, 0.1, 3.8454e-08, 6.627e-11
9.4, 0.1, 3.8016e-08, 6.931e-11
9.6, 0.1, 3.7809e-08, 7.152e-11
9.8, 0.1, 3.7437e-08, 7.445e-11
10.0, 0.1, 3.7314e-08, 7.693e-11
10.0, 0.1, 3.7723e-08, 7.677e-11
9.8, 0.1, 3.8078e-08, 7.456e-11
9.6, 0.1, 3.832e-08, 7.189e-11
9.4, 0.1, 3.8796e-08, 6.996e-11
9.2, 0.1, 3.9264e-08, 6.834e-11
9.0, 0.1, 3.959e-08, 6.696e-11
8.8, 0.1, 4.0203e-08, 6.505e-11
8.6, 0.1, 4.0494e-08, 6.39e-11
8.4, 0.1, 4.078e-08, 6.262e-11
8.2, 0.1, 4.1234e-08, 6.096e-11
8.0, 0.1, 4.1537e-08, 5.934e-11
7.8, 0.1, 4.1863e-08, 5.767e-11
7.6, 0.1, 4.2403e-08, 5.609e-11
7.4, 0.1, 4.2733e-08, 5.434e-11
7.2, 0.1, 4.3209e-08, 5.223e-11
7.0, 0.1, 4.3751e-08, 5.001e-11
6.8, 0.1, 4.4086e-08, 4.762e-11
6.6, 0.1, 4.4393e-08, 4.464e-11
6.4, 0.1, 4.4665e-08, 4.226e-11
6.2, 0.1, 4.5293e-08, 3.974e-11
6.0, 0.1, 4.5609e-08, 3.758e-11
5.8, 0.1, 4.6067e-08, 3.579e-11
5.6, 0.1, 4.6548e-08, 3.391e-11
5.4, 0.1, 4.6839e-08, 3.229e-11
5.2, 0.1, 4.7505e-08, 3.06e-11
5.0, 0.1, 4.7744e-08, 2.894e-11
4.8, 0.1, 4.8163e-08, 2.723e-11
4.6, 0.1, 4.8567e-08, 2.583e-11
4.4, 0.1, 4.9616e-08, 2.438e-11
4.2, 0.1, 4.949e-08, 2.317e-11
4.0, 0.1, 4.9741e-08, 2.244e-11
3.8, 0.1, 5.0424e-08, 1.959e-11
3.6, 0.1, 5.0685e-08, 1.85e-11
3.4, 0.1, 5.0952e-08, 1.854e-11
3.2, 0.1, 5.1312e-08, 1.581e-11
3.0, 0.1, 5.1494e-08, 1.565e-11
2.8, 0.1, 5.218e-08, 1.432e-11
2.6, 0.1, 5.2476e-08, 1.263e-11
2.4, 0.1, 5.2779e-08, 1.168e-11
2.2, 0.1, 5.3033e-08, 1.078e-11
2.0, 0.1, 5.3302e-08, 8.89e-12
1.8, 0.1, 5.3643e-08, 8.23e-12
1.6, 0.1, 5.42e-08, 6.73e-12
1.4, 0.1, 5.4402e-08, 5.79e-12
1.2, 0.1, 5.4834e-08, 4.8e-12
1.0, 0.1, 5.5295e-08, 3.7e-12
0.8, 0.1, 5.5699e-08, 2.68e-12
0.6, 0.1, 5.6528e-08, 1.65e-12
0.4, 0.1, 5.6849e-08, 1.02e-12
0.2, 0.1, 5.691e-08, 1e-13
0.0, 0.1, 5.7417e-08, -9.7e-13
-0.2, 0.1, 5.7773e-08, -3e-13
-0.4, 0.1, 5.8138e-08, -3.2e-12
-0.6, 0.1, 5.8281e-08, -3.49e-12
-0.8, 0.1, 5.8966e-08, -4.29e-12
-1.0, 0.1, 5.8948e-08, -5.15e-12
-1.2, 0.1, 5.9336e-08, -7.17e-12
-1.4, 0.1, 5.9846e-08, -7.8e-12
-1.6, 0.1, 5.984e-08, -9.56e-12
-1.8, 0.1, 6.0115e-08, -9.79e-12
-2.0, 0.1, 6.0408e-08, -1.13e-11
-2.2, 0.1, 6.056e-08, -1.169e-11
-2.4, 0.1, 6.1509e-08, -1.385e-11
-2.6, 0.1, 6.1263e-08, -1.427e-11
-2.8, 0.1, 6.1483e-08, -1.506e-11
-3.0, 0.1, 6.1647e-08, -1.602e-11
-3.2, 0.1, 6.2183e-08, -1.71e-11
-3.4, 0.1, 6.2441e-08, -1.784e-11
-3.6, 0.1, 6.2441e-08, -1.909e-11
-3.8, 0.1, 6.2741e-08, -2.022e-11
-4.0, 0.1, 6.3132e-08, -2.131e-11
-4.2, 0.1, 6.3812e-08, -2.223e-11
-4.4, 0.1, 6.3925e-08, -2.328e-11
-4.6, 0.1, 6.3797e-08, -2.431e-11
-4.8, 0.1, 6.4506e-08, -2.551e-11
-5.0, 0.1, 6.4823e-08, -2.635e-11
-5.2, 0.1, 6.5272e-08, -2.74e-11
-5.4, 0.1, 6.5577e-08, -2.851e-11
-5.6, 0.1, 6.569e-08, -2.971e-11
-5.8, 0.1, 6.5791e-08, -3.112e-11
-6.0, 0.1, 6.6089e-08, -3.244e-11
-6.2, 0.1, 6.6281e-08, -3.337e-11
-6.4, 0.1, 6.6475e-08, -3.43e-11
-6.6, 0.1, 6.6373e-08, -3.525e-11
-6.8, 0.1, 6.6632e-08, -3.607e-11
-7.0, 0.1, 6.7063e-08, -3.773e-11
-7.2, 0.1, 6.7339e-08, -3.918e-11
-7.4, 0.1, 6.736e-08, -4.036e-11
-7.6, 0.1, 6.7268e-08, -4.192e-11
-7.8, 0.1, 6.7365e-08, -4.332e-11
-8.0, 0.1, 6.7712e-08, -4.437e-11
-8.2, 0.1, 6.7629e-08, -4.545e-11
-8.4, 0.1, 6.792e-08, -4.802e-11
-8.6, 0.1, 6.8264e-08, -4.861e-11
-8.8, 0.1, 6.8164e-08, -4.966e-11
-9.0, 0.1, 6.8559e-08, -5.149e-11
-9.2, 0.1, 6.8898e-08, -5.271e-11
-9.4, 0.1, 6.8603e-08, -5.435e-11
-9.6, 0.1, 6.8844e-08, -5.575e-11
-9.8, 0.1, 6.9316e-08, -5.733e-11
-10.0, 0.1, 6.9166e-08, -5.897e-11
