VG, VDS, ID, IG
-10.0, 0.1, 2.4871e-07, -7.308e-11
-9.8, 0.1, 2.4425e-07, -6.826e-11
-9.6, 0.1, 2.4205e-07, -6.413e-11
-9.4, 0.1, 2.4071e-07, -6.085e-11
-9.2, 0.1, 2.3989e-07, -5.742e-11
-9.0, 0.1, 2.3911e-07, -5.561e-11
-8.8, 0.1, 2.3838e-07, -5.307e-11
-8.6, 0.1, 2.3742e-07, -5.144e-11
-8.4, 0.1, 2.3659e-07, -4.887e-11
-8.2, 0.1, 2.3617e-07, -4.722e-11
-8.0, 0.1, 2.354e-07, -4.54e-11
-7.8, 0.1, 2.3495e-07, -4.394e-11
-7.6, 0.1, 2.3451e-07, -4.211e-11
-7.4, 0.1, 2.3419e-07, -4.122e-11
-7.2, 0.1, 2.328e-07, -3.794e-11
-7.0, 0.1, 2.3259e-07, -3.749e-11
-6.8, 0.1, 2.318e-07, -3.522e-11
-6.6, 0.1, 2.3126e-07, -3.418e-11
-6.4, 0.1, 2.3067e-07, -3.275e-11
-6.2, 0.1, 2.3013e-07, -3.139e-11
-6.0, 0.1, 2.2943e-07, -2.971e-11
-5.8, 0.1, 2.2886e-07, -2.869e-11
-5.6, 0.1, 2.2822e-07, -2.775e-11
-5.4, 0.1, 2.2749e-07, -2.646e-11
-5.2, 0.1, 2.2688e-07, -2.517e-11
-5.0, 0.1, 2.2597e-07, -2.393e-11
-4.8, 0.1, 2.2503e-07, -2.325e-11
-4.6, 0.1, 2.2436e-07, -2.175e-11
-4.4, 0.1, 2.2369e-07, -2.044e-11
-4.2, 0.1, 2.2295e-07, -1.956e-11
-4.0, 0.1, 2.2227e-07, -1.835e-11
-3.8, 0.1, 2.2127e-07, -1.744e-11
-3.6, 0.1, 2.2052e-07, -1.633e-11
-3.4, 0.1, 2.194e-07, -1.524e-11
-3.2, 0.1, 2.1855e-07, -1.423e-11
-3.0, 0.1, 2.1743e-07, -1.308e-11
-2.8, 0.1, 2.1666e-07, -1.215e-11
-2.6, 0.1, 2.1564e-07, -1.125e-11
-2.4, 0.1, 2.1454e-07, -1.03e-11
-2.2, 0.1, 2.1362e-07, -9.22e-12
-2.0, 0.1, 2.1253e-07, -8.34e-12
-1.8, 0.1, 2.1142e-07, -7.47e-12
-1.6, 0.1, 2.1034e-07, -6.41e-12
-1.4, 0.1, 2.0928e-07, -5.34e-12
-1.2, 0.1, 2.0809e-07, -4.65e-12
-1.0, 0.1, 2.0694e-07, -3.74e-12
-0.8, 0.1, 2.0585e-07, -2.71e-12
-0.6, 0.1, 2.0478e-07, -2.14e-12
-0.4, 0.1, 2.0356e-07, -1.41e-12
-0.2, 0.1, 2.023e-07, -3.9e-13
0.0, 0.1, 2.0118e-07, 5.1e-13
0.2, 0.1, 2.0007e-07, 1.26e-12
0.4, 0.1, 1.9896e-07, 1.9e-12
0.6, 0.1, 1.9778e-07, 2.77e-12
0.8, 0.1, 1.9653e-07, 3.65e-12
1.0, 0.1, 1.9522e-07, 4.53e-12
1.2, 0.1, 1.9407e-07, 5.21e-12
1.4, 0.1, 1.9285e-07, 6.52e-12
1.6, 0.1, 1.9151e-07, 7.36e-12
1.8, 0.1, 1.9019e-07, 8.23e-12
2.0, 0.1, 1.89e-07, 9.39e-12
2.2, 0.1, 1.8794e-07, 1.012e-11
2.4, 0.1, 1.8687e-07, 1.115e-11
2.6, 0.1, 1.8557e-07, 1.234e-11
2.8, 0.1, 1.8451e-07, 1.334e-11
3.0, 0.1, 1.8334e-07, 1.431e-11
3.2, 0.1, 1.8214e-07, 1.554e-11
3.4, 0.1, 1.8091e-07, 1.628e-11
3.6, 0.1, 1.7968e-07, 1.811e-11
