VG, VDS, ID, IG
-10.0, 0.1, 7.5937e-09, -6.962e-11
-9.8, 0.1, 7.2904e-09, -6.486e-11
-9.6, 0.1, 7.1685e-09, -6.233e-11
-9.4, 0.1, 7.0848e-09, -5.929e-11
-9.2, 0.1, 7.0785e-09, -5.749e-11
-9.0, 0.1, 6.967e-09, -5.605e-11
-8.8, 0.1, 7.0258e-09, -5.326e-11
-8.6, 0.1, 6.9083e-09, -5.186e-11
-8.4, 0.1, 6.8947e-09, -5.05e-11
-8.2, 0.1, 7.0197e-09, -4.877e-11
-8.0, 0.1, 6.8692e-09, -4.693e-11
-7.8, 0.1, 6.8883e-09, -4.525e-11
-7.6, 0.1, 6.8683e-09, -4.414e-11
-7.4, 0.1, 6.8937e-09, -4.243e-11
-7.2, 0.1, 6.8296e-09, -4.128e-11
-7.0, 0.1, 6.7828e-09, -3.96e-11
-6.8, 0.1, 6.8188e-09, -3.816e-11
-6.6, 0.1, 6.7409e-09, -3.66e-11
-6.4, 0.1, 6.8019e-09, -3.508e-11
-6.2, 0.1, 6.8217e-09, -3.345e-11
-6.0, 0.1, 6.8605e-09, -3.203e-11
-5.8, 0.1, 6.8057e-09, -3.054e-11
-5.6, 0.1, 6.7663e-09, -2.912e-11
-5.4, 0.1, 6.7527e-09, -2.767e-11
-5.2, 0.1, 6.7087e-09, -2.653e-11
-5.0, 0.1, 6.7393e-09, -2.505e-11
-4.8, 0.1, 6.6501e-09, -2.378e-11
-4.6, 0.1, 6.6147e-09, -2.26e-11
-4.4, 0.1, 6.5554e-09, -2.173e-11
-4.2, 0.1, 6.568e-09, -2.031e-11
-4.0, 0.1, 6.4921e-09, -1.953e-11
-3.8, 0.1, 6.5301e-09, -1.832e-11
-3.6, 0.1, 6.487e-09, -1.738e-11
-3.4, 0.1, 6.4908e-09, -1.6e-11
-3.2, 0.1, 6.3547e-09, -1.521e-11
-3.0, 0.1, 6.3148e-09, -1.41e-11
-2.8, 0.1, 6.3207e-09, -1.287e-11
-2.6, 0.1, 6.2921e-09, -1.184e-11
-2.4, 0.1, 6.2116e-09, -1.062e-11
-2.2, 0.1, 6.1564e-09, -9.84e-12
-2.0, 0.1, 6.0174e-09, -9.13e-12
-1.8, 0.1, 6.0889e-09, -7.77e-12
-1.6, 0.1, 5.9991e-09, -6.9e-12
-1.4, 0.1, 6.0392e-09, -6.45e-12
-1.2, 0.1, 5.9442e-09, -4.86e-12
-1.0, 0.1, 5.8679e-09, -3.77e-12
-0.8, 0.1, 5.7635e-09, -2.93e-12
-0.6, 0.1, 5.7052e-09, -2.18e-12
-0.4, 0.1, 5.6237e-09, -1.18e-12
-0.2, 0.1, 5.5093e-09, -5.3e-13
0.0, 0.1, 5.4199e-09, 5.2e-13
0.2, 0.1, 5.4223e-09, 1.34e-12
0.4, 0.1, 5.3148e-09, 2.17e-12
0.6, 0.1, 5.1754e-09, 3.16e-12
0.8, 0.1, 4.9888e-09, 3.77e-12
1.0, 0.1, 4.8447e-09, 4.83e-12
1.2, 0.1, 4.7653e-09, 5.45e-12
1.4, 0.1, 4.5638e-09, 6.42e-12
1.6, 0.1, 4.4796e-09, 7.44e-12
1.8, 0.1, 4.2246e-09, 8.41e-12
2.0, 0.1, 3.997e-09, 9.5e-12
2.2, 0.1, 3.8945e-09, 1.049e-11
2.4, 0.1, 3.7683e-09, 1.132e-11
2.6, 0.1, 3.4363e-09, 1.243e-11
2.8, 0.1, 3.2931e-09, 1.328e-11
3.0, 0.1, 3.2046e-09, 1.468e-11
3.2, 0.1, 3.175e-09, 1.56e-11
3.4, 0.1, 2.9535e-09, 1.693e-11
3.6, 0.1, 2.7548e-09, 1.833e-11
3.8, 0.1, 2.5481e-09, 1.966e-11
4.0, 0.1, 2.6325e-09, 2.115e-11
4.2, 0.1, 2.5661e-09, 2.253e-11
4.4, 0.1, 2.2554e-09, 2.316e-11
4.6, 0.1, 2.1165e-09, 2.526e-11
4.8, 0.1, 2.1463e-09, 2.628e-11
5.0, 0.1, 2.0197e-09, 2.748e-11
5.2, 0.1, 1.882e-09, 2.913e-11
5.4, 0.1, 1.8608e-09, 3.063e-11
5.6, 0.1, 1.6808e-09, 3.16e-11
5.8, 0.1, 1.5026e-09, 3.309e-11
6.0, 0.1, 1.6095e-09, 3.477e-11
6.2, 0.1, 1.4686e-09, 3.646e-11
6.4, 0.1, 1.3961e-09, 3.808e-11
6.6, 0.1, 1.2456e-09, 3.888e-11
6.8, 0.1, 1.2215e-09, 4.078e-11
7.0, 0.1, 1.1396e-09, 4.224e-11
7.2, 0.1, 1.098e-09, 4.381e-11
7.4, 0.1, 9.8052e-10, 4.529e-11
7.6, 0.1, 1.0202e-09, 4.678e-11
7.8, 0.1, 9.2675e-10, 4.861e-11
8.0, 0.1, 7.8199e-10, 4.998e-11
8.2, 0.1, 6.4375e-10, 5.191e-11
8.4, 0.1, 6.9127e-10, 5.309e-11
8.6, 0.1, 6.847e-10, 5.505e-11
8.8, 0.1, 5.7586e-10, 5.635e-11
9.0, 0.1, 5.2484e-10, 5.841e-11
9.2, 0.1, 4.8741e-10, 5.972e-11
9.4, 0.1, 3.7103e-10, 6.164e-11
9.6, 0.1, 3.2673e-10, 6.355e-11
9.8, 0.1, 2.4093e-10, 6.531e-11
10.0, 0.1, 2.2709e-10, 6.711e-11
10.0, 0.1, 2.7062e-10, 6.734e-11
9.8, 0.1, 3.7731e-10, 6.556e-11
9.6, 0.1, 4.561e-10, 6.335e-11
9.4, 0.1, 6.2961e-10, 6.164e-11
9.2, 0.1, 8.0944e-10, 6.008e-11
9.0, 0.1, 9.6702e-10, 5.842e-11
