VG, VDS, ID, IG
-10.0, 0.1, 8.601e-11, -8.5976e-09
-9.8, 0.1, 3.2993e-11, -5.8217e-09
-9.6, 0.1, 2.5034e-11, -5.4009e-09
-9.4, 0.1, 2.1087e-11, -5.2198e-09
-9.2, 0.1, 1.8356e-11, -5.0338e-09
-9.0, 0.1, 1.6506e-11, -4.8889e-09
-8.8, 0.1, 1.5423e-11, -4.6889e-09
-8.6, 0.1, 1.4422e-11, -4.5583e-09
-8.4, 0.1, 1.3769e-11, -4.4112e-09
-8.2, 0.1, 1.3378e-11, -4.2796e-09
-8.0, 0.1, 1.2714e-11, -4.1275e-09
-7.8, 0.1, 1.279e-11, -3.993e-09
-7.6, 0.1, 1.2582e-11, -3.8496e-09
-7.4, 0.1, 1.2213e-11, -3.7399e-09
-7.2, 0.1, 1.2494e-11, -3.5857e-09
-7.0, 0.1, 1.2793e-11, -3.4537e-09
-6.8, 0.1, 1.2798e-11, -3.3282e-09
-6.6, 0.1, 1.3391e-11, -3.1928e-09
-6.4, 0.1, 1.3263e-11, -3.076e-09
-6.2, 0.1, 1.3316e-11, -2.9472e-09
-6.0, 0.1, 1.4322e-11, -2.8311e-09
-5.8, 0.1, 1.4952e-11, -2.7151e-09
-5.6, 0.1, 1.5712e-11, -2.5972e-09
-5.4, 0.1, 1.6278e-11, -2.482e-09
-5.2, 0.1, 1.7477e-11, -2.3631e-09
-5.0, 0.1, 1.8235e-11, -2.2473e-09
-4.8, 0.1, 1.9195e-11, -2.1221e-09
-4.6, 0.1, 1.9291e-11, -2.0289e-09
-4.4, 0.1, 2.04e-11, -1.9125e-09
-4.2, 0.1, 2.1396e-11, -1.8041e-09
-4.0, 0.1, 2.1854e-11, -1.6925e-09
-3.8, 0.1, 2.4167e-11, -1.5844e-09
-3.6, 0.1, 2.4771e-11, -1.476e-09
-3.4, 0.1, 2.6621e-11, -1.3688e-09
-3.2, 0.1, 2.7845e-11, -1.2609e-09
-3.0, 0.1, 2.8373e-11, -1.15e-09
-2.8, 0.1, 3.0806e-11, -1.0502e-09
-2.6, 0.1, 3.2622e-11, -9.3379e-10
-2.4, 0.1, 3.432e-11, -8.27e-10
-2.2, 0.1, 3.5489e-11, -7.068e-10
-2.0, 0.1, 3.7249e-11, -6.189e-10
-1.8, 0.1, 3.8493e-11, -5.15e-10
-1.6, 0.1, 4.0485e-11, -3.881e-10
-1.4, 0.1, 4.1836e-11, -3.0746e-10
-1.2, 0.1, 4.2649e-11, -2.1746e-10
-1.0, 0.1, 4.4793e-11, -1.3156e-10
