VG, VDS, ID, IG
-10.0, 0.1, 1.5665e-08, -8.1005e-09
-9.8, 0.1, 1.4956e-08, -6.4104e-09
-9.6, 0.1, 1.4614e-08, -5.2709e-09
-9.4, 0.1, 1.4141e-08, -4.6255e-09
-9.2, 0.1, 1.378e-08, -4.1675e-09
-9.0, 0.1, 1.3408e-08, -3.8107e-09
-8.8, 0.1, 1.3102e-08, -3.5255e-09
-8.6, 0.1, 1.2813e-08, -3.2836e-09
-8.4, 0.1, 1.2444e-08, -3.0744e-09
-8.2, 0.1, 1.2158e-08, -2.8876e-09
-8.0, 0.1, 1.1873e-08, -2.7138e-09
-7.8, 0.1, 1.1507e-08, -2.563e-09
-7.6, 0.1, 1.1167e-08, -2.4214e-09
-7.4, 0.1, 1.0899e-08, -2.291e-09
-7.2, 0.1, 1.0532e-08, -2.169e-09
-7.0, 0.1, 1.0245e-08, -2.1313e-09
-6.8, 0.1, 9.8523e-09, -1.9727e-09
-6.6, 0.1, 9.4733e-09, -1.9518e-09
-6.4, 0.1, 9.1783e-09, -1.836e-09
-6.2, 0.1, 8.9055e-09, -1.7015e-09
-6.0, 0.1, 8.6307e-09, -1.6469e-09
-5.8, 0.1, 8.1934e-09, -1.5724e-09
-5.6, 0.1, 7.8511e-09, -1.4716e-09
-5.4, 0.1, 7.4723e-09, -1.3412e-09
-5.2, 0.1, 7.0256e-09, -1.3038e-09
-5.0, 0.1, 6.5773e-09, -1.2351e-09
-4.8, 0.1, 6.1582e-09, -1.1654e-09
-4.6, 0.1, 5.7487e-09, -1.0528e-09
-4.4, 0.1, 5.3423e-09, -8.846e-10
-4.2, 0.1, 4.9959e-09, -7.659e-10
-4.0, 0.1, 4.6302e-09, -7.67e-10
-3.8, 0.1, 4.1997e-09, -7.8826e-10
-3.6, 0.1, 3.8624e-09, -7.5319e-10
-3.4, 0.1, 3.6412e-09, -6.7944e-10
-3.2, 0.1, 3.3345e-09, -6.3303e-10
-3.0, 0.1, 3.0427e-09, -5.7991e-10
-2.8, 0.1, 2.8042e-09, -5.0962e-10
-2.6, 0.1, 2.5741e-09, -4.4624e-10
-2.4, 0.1, 2.3796e-09, -4.0518e-10
-2.2, 0.1, 2.1012e-09, -3.846e-10
-2.0, 0.1, 1.8965e-09, -3.2546e-10
-1.8, 0.1, 1.6405e-09, -2.8311e-10
-1.6, 0.1, 1.4005e-09, -2.196e-10
-1.4, 0.1, 1.2128e-09, -1.6921e-10
-1.2, 0.1, 1.0322e-09, -1.1791e-10
-1.0, 0.1, 8.5977e-10, -7.479e-11
-0.8, 0.1, 7.6341e-10, 9.1e-12
-0.6, 0.1, 6.1612e-10, 8.065e-11
-0.4, 0.1, 4.6148e-10, 8.997e-11
-0.2, 0.1, 3.5426e-10, 1.4794e-10
0.0, 0.1, 2.3885e-10, 1.8773e-10
0.2, 0.1, 2.0854e-10, 2.3871e-10
0.4, 0.1, 1.7915e-10, 3.0089e-10
0.6, 0.1, 1.2119e-10, 3.4712e-10
0.8, 0.1, 1.6736e-10, 2.351e-10
1.0, 0.1, 1.0469e-10, 3.691e-10
1.2, 0.1, 1.2299e-10, 3.1225e-10
1.4, 0.1, 1.1398e-10, 3.525e-10
1.6, 0.1, 1.2059e-10, 3.8113e-10
1.8, 0.1, 9.6652e-11, 4.368e-10
2.0, 0.1, 8.5861e-11, 4.7373e-10
2.2, 0.1, 6.1472e-11, 5.2354e-10
2.4, 0.1, 4.5937e-11, 5.849e-10
2.6, 0.1, 4.4932e-11, 6.2631e-10
2.8, 0.1, 3.1069e-11, 6.7582e-10
3.0, 0.1, 2.5035e-11, 7.17e-10
3.2, 0.1, 2.1567e-11, 7.7737e-10
3.4, 0.1, 1.776e-11, 8.2637e-10
3.6, 0.1, 1.5782e-11, 8.7973e-10
3.8, 0.1, 1.1321e-11, 9.3119e-10
4.0, 0.1, 1.415e-11, 9.752e-10
4.2, 0.1, 1.3742e-11, 1.0401e-09
4.4, 0.1, 1.1364e-11, 1.0886e-09
4.6, 0.1, 1.2719e-11, 1.1199e-09
4.8, 0.1, 1.6984e-11, 1.1656e-09
5.0, 0.1, 1.2444e-11, 1.232e-09
5.2, 0.1, 9.804e-12, 1.2834e-09
5.4, 0.1, 9.84e-12, 1.3549e-09
5.6, 0.1, 9.841e-12, 1.3942e-09
5.8, 0.1, 8.004e-12, 1.4517e-09
6.0, 0.1, 9.901e-12, 1.4893e-09
6.2, 0.1, 8.249e-12, 1.5623e-09
6.4, 0.1, 7.682e-12, 1.6247e-09
6.6, 0.1, 7.77e-12, 1.6793e-09
