VG, VDS, ID, IG
-10.0, 0.1, 9.24e-11, -8.9952e-09
-9.8, 0.1, 5.43e-11, -5.5786e-09
-9.6, 0.1, 4.7989e-11, -5.1964e-09
-9.4, 0.1, 4.4225e-11, -4.9646e-09
-9.2, 0.1, 4.1852e-11, -4.7901e-09
-9.0, 0.1, 4.0294e-11, -4.6423e-09
-8.8, 0.1, 3.8499e-11, -4.5122e-09
-8.6, 0.1, 3.8015e-11, -4.3737e-09
-8.4, 0.1, 3.7001e-11, -4.2388e-09
-8.2, 0.1, 3.6145e-11, -4.1165e-09
-8.0, 0.1, 3.5621e-11, -3.9869e-09
-7.8, 0.1, 3.5188e-11, -3.8557e-09
-7.6, 0.1, 3.453e-11, -3.7516e-09
-7.4, 0.1, 3.4048e-11, -3.6351e-09
-7.2, 0.1, 3.3674e-11, -3.428e-09
-7.0, 0.1, 3.4006e-11, -3.2976e-09
-6.8, 0.1, 3.3577e-11, -3.1891e-09
-6.6, 0.1, 3.4507e-11, -3.078e-09
-6.4, 0.1, 3.354e-11, -2.957e-09
-6.2, 0.1, 3.3723e-11, -2.8372e-09
-6.0, 0.1, 3.31e-11, -2.7312e-09
-5.8, 0.1, 3.3775e-11, -2.6201e-09
-5.6, 0.1, 3.3103e-11, -2.509e-09
-5.4, 0.1, 3.34e-11, -2.3948e-09
-5.2, 0.1, 3.4122e-11, -2.2874e-09
-5.0, 0.1, 3.4376e-11, -2.1792e-09
-4.8, 0.1, 3.517e-11, -2.0674e-09
-4.6, 0.1, 3.4913e-11, -1.9537e-09
-4.4, 0.1, 3.539e-11, -1.8357e-09
-4.2, 0.1, 3.6238e-11, -1.7463e-09
-4.0, 0.1, 3.6373e-11, -1.6434e-09
-3.8, 0.1, 3.691e-11, -1.5461e-09
-3.6, 0.1, 3.7362e-11, -1.4335e-09
-3.4, 0.1, 3.7781e-11, -1.3328e-09
-3.2, 0.1, 3.8307e-11, -1.2275e-09
-3.0, 0.1, 3.9719e-11, -1.1326e-09
-2.8, 0.1, 3.9952e-11, -1.0257e-09
-2.6, 0.1, 4.0083e-11, -9.2778e-10
-2.4, 0.1, 4.0645e-11, -8.1223e-10
-2.2, 0.1, 4.1905e-11, -6.909e-10
-2.0, 0.1, 4.1836e-11, -6.3397e-10
-1.8, 0.1, 4.2196e-11, -5.3422e-10
-1.6, 0.1, 4.3375e-11, -4.3278e-10
-1.4, 0.1, 4.431e-11, -3.756e-10
-1.2, 0.1, 4.4946e-11, -2.4594e-10
-1.0, 0.1, 4.5157e-11, -1.6111e-10
-0.8, 0.1, 4.6477e-11, -7.38e-11
-0.6, 0.1, 4.6585e-11, 1.453e-11
-0.4, 0.1, 4.7301e-11, 1.0891e-10
-0.2, 0.1, 4.8038e-11, 1.7833e-10
0.0, 0.1, 4.9216e-11, 2.6012e-10
0.2, 0.1, 4.9504e-11, 3.337e-10
0.4, 0.1, 5.1666e-11, 4.285e-10
0.6, 0.1, 5.1936e-11, 5.0786e-10
0.8, 0.1, 5.2396e-11, 5.851e-10
1.0, 0.1, 5.38e-11, 6.855e-10
1.2, 0.1, 5.4833e-11, 7.4243e-10
1.4, 0.1, 5.5107e-11, 8.2544e-10
1.6, 0.1, 5.5467e-11, 9.0809e-10
1.8, 0.1, 5.5779e-11, 9.9272e-10
2.0, 0.1, 5.6765e-11, 1.077e-09
2.2, 0.1, 5.8075e-11, 1.1603e-09
2.4, 0.1, 5.8357e-11, 1.2506e-09
2.6, 0.1, 5.9455e-11, 1.3277e-09
2.8, 0.1, 6.0224e-11, 1.4113e-09
3.0, 0.1, 6.0764e-11, 1.4922e-09
3.2, 0.1, 6.2261e-11, 1.5725e-09
3.4, 0.1, 6.2113e-11, 1.6497e-09
3.6, 0.1, 6.2611e-11, 1.7311e-09
3.8, 0.1, 6.3304e-11, 1.8131e-09
4.0, 0.1, 6.5071e-11, 1.8832e-09
4.2, 0.1, 6.5673e-11, 1.9606e-09
4.4, 0.1, 6.6787e-11, 2.0433e-09
4.6, 0.1, 6.7454e-11, 2.1102e-09
