VG, VDS, ID, IG
-10.0, 0.1, 1.6119e-07, -5.4161e-09
-9.8, 0.1, 1.573e-07, -4.7406e-09
-9.6, 0.1, 1.5441e-07, -4.2585e-09
-9.4, 0.1, 1.5204e-07, -3.8506e-09
-9.2, 0.1, 1.4963e-07, -3.5361e-09
-9.0, 0.1, 1.4734e-07, -3.2729e-09
-8.8, 0.1, 1.4504e-07, -3.0544e-09
-8.6, 0.1, 1.4277e-07, -2.8173e-09
-8.4, 0.1, 1.4057e-07, -2.623e-09
-8.2, 0.1, 1.3835e-07, -2.4639e-09
-8.0, 0.1, 1.3626e-07, -2.3335e-09
-7.8, 0.1, 1.3419e-07, -2.1934e-09
-7.6, 0.1, 1.32e-07, -2.101e-09
-7.4, 0.1, 1.2979e-07, -2.0033e-09
-7.2, 0.1, 1.2753e-07, -1.9025e-09
-7.0, 0.1, 1.2568e-07, -1.8252e-09
-6.8, 0.1, 1.235e-07, -1.7427e-09
-6.6, 0.1, 1.2132e-07, -1.6599e-09
-6.4, 0.1, 1.1909e-07, -1.578e-09
-6.2, 0.1, 1.1683e-07, -1.509e-09
-6.0, 0.1, 1.1483e-07, -1.439e-09
-5.8, 0.1, 1.1259e-07, -1.3615e-09
-5.6, 0.1, 1.1042e-07, -1.2934e-09
-5.4, 0.1, 1.0821e-07, -1.177e-09
-5.2, 0.1, 1.0594e-07, -1.1055e-09
-5.0, 0.1, 1.0372e-07, -1.0416e-09
-4.8, 0.1, 1.0139e-07, -9.7223e-10
-4.6, 0.1, 9.9313e-08, -9.3526e-10
-4.4, 0.1, 9.7028e-08, -8.7922e-10
-4.2, 0.1, 9.4824e-08, -8.1976e-10
-4.0, 0.1, 9.2789e-08, -7.6407e-10
-3.8, 0.1, 9.0612e-08, -7.0343e-10
-3.6, 0.1, 8.8363e-08, -6.5039e-10
-3.4, 0.1, 8.6012e-08, -5.778e-10
-3.2, 0.1, 8.3791e-08, -4.9886e-10
-3.0, 0.1, 8.1476e-08, -4.5937e-10
-2.8, 0.1, 7.9152e-08, -4.0731e-10
-2.6, 0.1, 7.7083e-08, -3.5552e-10
-2.4, 0.1, 7.4941e-08, -3.1144e-10
-2.2, 0.1, 7.2958e-08, -2.374e-10
-2.0, 0.1, 7.0704e-08, -1.406e-10
-1.8, 0.1, 6.8511e-08, -1.1131e-10
-1.6, 0.1, 6.6803e-08, -4.43e-11
-1.4, 0.1, 6.4692e-08, 9.15e-12
-1.2, 0.1, 6.279e-08, 3.148e-11
-1.0, 0.1, 6.0927e-08, 7.15e-11
-0.8, 0.1, 5.9185e-08, 1.0488e-10
-0.6, 0.1, 5.7396e-08, 1.5502e-10
-0.4, 0.1, 5.5743e-08, 2.0242e-10
-0.2, 0.1, 5.3977e-08, 2.529e-10
0.0, 0.1, 5.243e-08, 3.0285e-10
0.2, 0.1, 5.0811e-08, 3.5343e-10
0.4, 0.1, 4.9459e-08, 4.209e-10
0.6, 0.1, 4.7841e-08, 4.9022e-10
0.8, 0.1, 4.6388e-08, 5.2668e-10
1.0, 0.1, 4.5012e-08, 5.6947e-10
1.2, 0.1, 4.3623e-08, 6.1691e-10
1.4, 0.1, 4.2249e-08, 6.6391e-10
1.6, 0.1, 4.1152e-08, 7.1563e-10
1.8, 0.1, 4.0126e-08, 7.6553e-10
2.0, 0.1, 3.9076e-08, 8.1853e-10
2.2, 0.1, 3.8117e-08, 8.754e-10
2.4, 0.1, 3.7046e-08, 9.5561e-10
2.6, 0.1, 3.6152e-08, 9.9052e-10
2.8, 0.1, 3.5366e-08, 1.0336e-09
3.0, 0.1, 3.4387e-08, 1.0816e-09
3.2, 0.1, 3.363e-08, 1.1304e-09
3.4, 0.1, 3.2819e-08, 1.2033e-09
3.6, 0.1, 3.1942e-08, 1.2747e-09
3.8, 0.1, 3.1276e-08, 1.311e-09
4.0, 0.1, 3.0678e-08, 1.3597e-09
4.2, 0.1, 3.0032e-08, 1.4068e-09
4.4, 0.1, 2.9328e-08, 1.4565e-09
4.6, 0.1, 2.8623e-08, 1.5269e-09
4.8, 0.1, 2.79e-08, 1.5981e-09
5.0, 0.1, 2.7313e-08, 1.6432e-09
5.2, 0.1, 2.6734e-08, 1.7663e-09
5.4, 0.1, 2.6085e-08, 1.8023e-09
5.6, 0.1, 2.5548e-08, 1.8195e-09
5.8, 0.1, 2.501e-08, 1.8575e-09
6.0, 0.1, 2.4489e-08, 1.9008e-09
6.2, 0.1, 2.3987e-08, 1.9479e-09
6.4, 0.1, 2.3563e-08, 1.9965e-09
6.6, 0.1, 2.3326e-08, 2.044e-09
6.8, 0.1, 2.2804e-08, 2.1074e-09
7.0, 0.1, 2.2216e-08, 2.1874e-09
7.2, 0.1, 2.1615e-08, 2.2245e-09
7.4, 0.1, 2.1184e-08, 2.2923e-09
7.6, 0.1, 2.0871e-08, 2.378e-09
7.8, 0.1, 2.0642e-08, 2.4405e-09
8.0, 0.1, 2.035e-08, 2.4631e-09
8.2, 0.1, 1.9993e-08, 2.5068e-09
8.4, 0.1, 1.9711e-08, 2.565e-09
8.6, 0.1, 1.9328e-08, 2.6391e-09
8.8, 0.1, 1.8881e-08, 2.6932e-09
9.0, 0.1, 1.8459e-08, 2.7578e-09
9.2, 0.1, 1.8257e-08, 2.7893e-09
9.4, 0.1, 1.8073e-08, 2.8336e-09
9.6, 0.1, 1.7776e-08, 2.878e-09
9.8, 0.1, 1.7414e-08, 2.9252e-09
10.0, 0.1, 1.73e-08, 2.9744e-09
10.0, 0.1, 1.7429e-08, 2.9469e-09
9.8, 0.1, 1.7896e-08, 2.7835e-09
9.6, 0.1, 1.8413e-08, 2.6481e-09
9.4, 0.1, 1.8944e-08, 2.5285e-09
9.2, 0.1, 1.9535e-08, 2.4204e-09
9.0, 0.1, 1.9904e-08, 2.3433e-09
8.8, 0.1, 2.0478e-08, 2.252e-09
8.6, 0.1, 2.1082e-08, 2.1445e-09
