VG, VDS, ID, IG
-10.0, 0.1, 1.4746e-09, -1.0057e-08
-9.8, 0.1, 1.3551e-09, -8.3816e-09
-9.6, 0.1, 1.3072e-09, -7.3747e-09
-9.4, 0.1, 1.2663e-09, -6.7075e-09
-9.2, 0.1, 1.2369e-09, -6.1643e-09
-9.0, 0.1, 1.2093e-09, -5.7287e-09
-8.8, 0.1, 1.1848e-09, -5.3892e-09
-8.6, 0.1, 1.1649e-09, -5.0652e-09
-8.4, 0.1, 1.1454e-09, -4.7933e-09
-8.2, 0.1, 1.1266e-09, -4.5584e-09
-8.0, 0.1, 1.1096e-09, -4.3237e-09
-7.8, 0.1, 1.0918e-09, -4.0928e-09
-7.6, 0.1, 1.082e-09, -3.9546e-09
-7.4, 0.1, 1.0706e-09, -3.8664e-09
-7.2, 0.1, 1.0737e-09, -3.7555e-09
-7.0, 0.1, 1.0622e-09, -3.4836e-09
-6.8, 0.1, 1.0494e-09, -3.3828e-09
-6.6, 0.1, 1.0454e-09, -3.2161e-09
-6.4, 0.1, 1.0387e-09, -3.0952e-09
-6.2, 0.1, 1.0248e-09, -2.8436e-09
-6.0, 0.1, 1.0252e-09, -2.6394e-09
-5.8, 0.1, 1.0196e-09, -2.6143e-09
-5.6, 0.1, 1.0192e-09, -2.5184e-09
-5.4, 0.1, 1.0165e-09, -2.3667e-09
-5.2, 0.1, 1.0173e-09, -2.2786e-09
-5.0, 0.1, 1.0107e-09, -2.1175e-09
-4.8, 0.1, 1.0093e-09, -2.0347e-09
-4.6, 0.1, 1.008e-09, -1.9182e-09
-4.4, 0.1, 1.0117e-09, -1.7458e-09
-4.2, 0.1, 1.0126e-09, -1.6003e-09
-4.0, 0.1, 1.0197e-09, -1.5056e-09
-3.8, 0.1, 1.0285e-09, -1.2133e-09
-3.6, 0.1, 1.0308e-09, -1.2128e-09
-3.4, 0.1, 1.0334e-09, -1.1685e-09
-3.2, 0.1, 1.0415e-09, -1.0108e-09
-3.0, 0.1, 1.0472e-09, -9.8043e-10
-2.8, 0.1, 1.0511e-09, -8.69e-10
-2.6, 0.1, 1.0577e-09, -6.9779e-10
-2.4, 0.1, 1.0641e-09, -6.069e-10
-2.2, 0.1, 1.0671e-09, -4.6024e-10
-2.0, 0.1, 1.088e-09, -4.2598e-10
-1.8, 0.1, 1.0911e-09, -3.3995e-10
-1.6, 0.1, 1.091e-09, -2.4237e-10
-1.4, 0.1, 1.1002e-09, -1.169e-10
-1.2, 0.1, 1.11e-09, 4.967e-11
-1.0, 0.1, 1.1254e-09, 7.807e-11
-0.8, 0.1, 1.1342e-09, 1.5767e-10
-0.6, 0.1, 1.1535e-09, 2.2393e-10
-0.4, 0.1, 1.1506e-09, 3.235e-10
-0.2, 0.1, 1.1616e-09, 5.2196e-10
0.0, 0.1, 1.1805e-09, 5.5258e-10
0.2, 0.1, 1.1905e-09, 6.3964e-10
0.4, 0.1, 1.2036e-09, 7.2647e-10
0.6, 0.1, 1.2162e-09, 8.2611e-10
0.8, 0.1, 1.2312e-09, 9.2121e-10
1.0, 0.1, 1.2447e-09, 1.0125e-09
1.2, 0.1, 1.2544e-09, 1.1814e-09
1.4, 0.1, 1.2743e-09, 1.4288e-09
1.6, 0.1, 1.2916e-09, 1.4609e-09
1.8, 0.1, 1.3077e-09, 1.4583e-09
2.0, 0.1, 1.3205e-09, 1.5722e-09
2.2, 0.1, 1.3287e-09, 1.8738e-09
2.4, 0.1, 1.357e-09, 1.8845e-09
2.6, 0.1, 1.3701e-09, 1.8697e-09
2.8, 0.1, 1.3783e-09, 1.9639e-09
3.0, 0.1, 1.3725e-09, 2.1446e-09
3.2, 0.1, 1.4148e-09, 2.1485e-09
3.4, 0.1, 1.4243e-09, 2.2161e-09
3.6, 0.1, 1.4358e-09, 2.3005e-09
3.8, 0.1, 1.449e-09, 2.3819e-09
4.0, 0.1, 1.4645e-09, 2.5422e-09
4.2, 0.1, 1.4631e-09, 2.7796e-09
4.4, 0.1, 1.4875e-09, 3.003e-09
4.6, 0.1, 1.5166e-09, 2.9565e-09
4.8, 0.1, 1.557e-09, 2.9395e-09
5.0, 0.1, 1.5599e-09, 3.0264e-09
5.2, 0.1, 1.554e-09, 3.198e-09
5.4, 0.1, 1.598e-09, 3.1878e-09
5.6, 0.1, 1.6048e-09, 3.3111e-09
5.8, 0.1, 1.5901e-09, 3.444e-09
6.0, 0.1, 1.6336e-09, 3.497e-09
6.2, 0.1, 1.6242e-09, 3.7354e-09
6.4, 0.1, 1.6522e-09, 3.9357e-09
6.6, 0.1, 1.6876e-09, 4.1262e-09
6.8, 0.1, 1.7085e-09, 4.2054e-09
7.0, 0.1, 1.7333e-09, 4.3392e-09
7.2, 0.1, 1.7556e-09, 4.3864e-09
7.4, 0.1, 1.7847e-09, 4.51e-09
7.6, 0.1, 1.7946e-09, 4.6544e-09
7.8, 0.1, 1.8236e-09, 4.7099e-09
8.0, 0.1, 1.8425e-09, 4.6625e-09
8.2, 0.1, 1.8679e-09, 4.604e-09
8.4, 0.1, 1.8669e-09, 4.6505e-09
8.6, 0.1, 1.8655e-09, 4.7487e-09
8.8, 0.1, 1.8617e-09, 4.9095e-09
9.0, 0.1, 1.8977e-09, 4.9453e-09
9.2, 0.1, 1.8999e-09, 5.2406e-09
9.4, 0.1, 1.9269e-09, 5.2246e-09
9.6, 0.1, 1.9544e-09, 5.2583e-09
9.8, 0.1, 1.9523e-09, 5.3794e-09
10.0, 0.1, 1.9939e-09, 5.3935e-09
10.0, 0.1, 1.9618e-09, 5.2775e-09
9.8, 0.1, 1.9088e-09, 4.8159e-09
9.6, 0.1, 1.8559e-09, 4.561e-09
9.4, 0.1, 1.795e-09, 4.3065e-09
9.2, 0.1, 1.7427e-09, 4.2904e-09
9.0, 0.1, 1.6719e-09, 4.0551e-09
8.8, 0.1, 1.6267e-09, 3.8829e-09
8.6, 0.1, 1.5919e-09, 3.7264e-09
8.4, 0.1, 1.5497e-09, 3.5927e-09
8.2, 0.1, 1.518e-09, 3.4367e-09
