VG, VDS, ID, IG
-10.0, 0.1, 3.4877e-08, -1.2948e-08
-9.8, 0.1, 3.3389e-08, -9.6205e-09
-9.6, 0.1, 3.2849e-08, -8.1619e-09
-9.4, 0.1, 3.189e-08, -7.1493e-09
-9.2, 0.1, 3.1345e-08, -6.4751e-09
-9.0, 0.1, 3.0654e-08, -5.8706e-09
-8.8, 0.1, 2.9734e-08, -5.4849e-09
-8.6, 0.1, 2.9161e-08, -5.1414e-09
-8.4, 0.1, 2.8608e-08, -4.7256e-09
-8.2, 0.1, 2.801e-08, -4.4039e-09
-8.0, 0.1, 2.7002e-08, -4.1268e-09
-7.8, 0.1, 2.648e-08, -3.8799e-09
-7.6, 0.1, 2.6083e-08, -3.6461e-09
-7.4, 0.1, 2.5595e-08, -3.5572e-09
-7.2, 0.1, 2.4898e-08, -3.3425e-09
-7.0, 0.1, 2.4438e-08, -3.2561e-09
-6.8, 0.1, 2.3877e-08, -3.0897e-09
-6.6, 0.1, 2.355e-08, -2.9253e-09
-6.4, 0.1, 2.273e-08, -2.7279e-09
-6.2, 0.1, 2.2814e-08, -2.6031e-09
-6.0, 0.1, 2.2076e-08, -2.4156e-09
-5.8, 0.1, 2.1296e-08, -2.1964e-09
-5.6, 0.1, 2.1178e-08, -2.1442e-09
-5.4, 0.1, 2.0317e-08, -2.0539e-09
-5.2, 0.1, 1.9487e-08, -1.9378e-09
-5.0, 0.1, 1.9155e-08, -1.7876e-09
-4.8, 0.1, 1.8656e-08, -1.6293e-09
-4.6, 0.1, 1.7769e-08, -1.5578e-09
-4.4, 0.1, 1.7433e-08, -1.3843e-09
-4.2, 0.1, 1.6968e-08, -1.3212e-09
-4.0, 0.1, 1.6721e-08, -1.2197e-09
-3.8, 0.1, 1.6221e-08, -1.1168e-09
-3.6, 0.1, 1.5574e-08, -9.654e-10
-3.4, 0.1, 1.5147e-08, -6.053e-10
-3.2, 0.1, 1.4258e-08, -6.0079e-10
-3.0, 0.1, 1.417e-08, -6.1728e-10
-2.8, 0.1, 1.3418e-08, -5.4728e-10
-2.6, 0.1, 1.3057e-08, -5.0914e-10
-2.4, 0.1, 1.2775e-08, -3.8849e-10
-2.2, 0.1, 1.2297e-08, -3.0125e-10
-2.0, 0.1, 1.2217e-08, -2.1233e-10
-1.8, 0.1, 1.159e-08, -1.1556e-10
-1.6, 0.1, 1.1187e-08, 3.06e-11
-1.4, 0.1, 1.0507e-08, 1.9736e-10
-1.2, 0.1, 1.0122e-08, 1.9963e-10
-1.0, 0.1, 1.0129e-08, 2.47e-10
-0.8, 0.1, 9.8882e-09, 2.6507e-10
-0.6, 0.1, 9.5529e-09, 4.1082e-10
-0.4, 0.1, 9.0371e-09, 4.9907e-10
-0.2, 0.1, 8.6348e-09, 5.9326e-10
0.0, 0.1, 8.376e-09, 6.909e-10
0.2, 0.1, 7.9381e-09, 7.8449e-10
0.4, 0.1, 7.5085e-09, 8.7642e-10
0.6, 0.1, 7.1499e-09, 9.7139e-10
0.8, 0.1, 6.7733e-09, 1.0743e-09
