VG, VDS, ID, IG
-10.0, 0.2, 8.5439e-08, -9.6259e-09
-9.8, 0.2, 8.502e-08, -7.3548e-09
-9.6, 0.2, 8.5476e-08, -6.1549e-09
-9.4, 0.2, 8.4824e-08, -5.3552e-09
-9.2, 0.2, 8.4626e-08, -4.7927e-09
-9.0, 0.2, 8.3697e-08, -4.3836e-09
-8.8, 0.2, 8.269e-08, -4.0581e-09
-8.6, 0.2, 8.2166e-08, -3.783e-09
-8.4, 0.2, 8.1529e-08, -3.5487e-09
-8.2, 0.2, 8.0619e-08, -3.338e-09
-8.0, 0.2, 7.9873e-08, -3.1531e-09
-7.8, 0.2, 7.9708e-08, -2.9826e-09
-7.6, 0.2, 7.9335e-08, -2.8239e-09
-7.4, 0.2, 7.8913e-08, -2.6709e-09
-7.2, 0.2, 7.7531e-08, -2.5332e-09
-7.0, 0.2, 7.6862e-08, -2.4013e-09
-6.8, 0.2, 7.6115e-08, -2.3221e-09
-6.6, 0.2, 7.5673e-08, -2.203e-09
-6.4, 0.2, 7.525e-08, -2.0538e-09
-6.2, 0.2, 7.4564e-08, -1.9258e-09
-6.0, 0.2, 7.3877e-08, -1.8096e-09
-5.8, 0.2, 7.3341e-08, -1.8056e-09
-5.6, 0.2, 7.265e-08, -1.7122e-09
-5.4, 0.2, 7.1932e-08, -1.6409e-09
-5.2, 0.2, 7.1322e-08, -1.4414e-09
-5.0, 0.2, 7.0163e-08, -1.3702e-09
-4.8, 0.2, 6.9313e-08, -1.3452e-09
-4.6, 0.2, 6.8914e-08, -1.2652e-09
-4.4, 0.2, 6.8574e-08, -1.1653e-09
-4.2, 0.2, 6.8103e-08, -9.741e-10
-4.0, 0.2, 6.7577e-08, -9.2209e-10
-3.8, 0.2, 6.6939e-08, -9.2099e-10
-3.6, 0.2, 6.6346e-08, -8.535e-10
-3.4, 0.2, 6.5796e-08, -7.9305e-10
-3.2, 0.2, 6.5242e-08, -6.803e-10
-3.0, 0.2, 6.4587e-08, -5.4615e-10
-2.8, 0.2, 6.406e-08, -5.5817e-10
-2.6, 0.2, 6.0813e-08, -4.908e-10
-2.4, 0.2, 6.249e-08, -4.1238e-10
-2.2, 0.2, 6.1738e-08, -3.427e-10
-2.0, 0.2, 6.1198e-08, -2.6753e-10
-1.8, 0.2, 6.0798e-08, -1.353e-10
-1.6, 0.2, 6.0622e-08, 5.25e-11
-1.4, 0.2, 6.0177e-08, 1.0121e-10
-1.2, 0.2, 5.9685e-08, 9.339e-11
-1.0, 0.2, 5.88e-08, 1.881e-10
-0.8, 0.2, 5.8622e-08, 2.9272e-10
-0.6, 0.2, 5.8236e-08, 3.1117e-10
-0.4, 0.2, 5.7874e-08, 3.6091e-10
-0.2, 0.2, 5.7274e-08, 4.1566e-10
0.0, 0.2, 5.6442e-08, 4.8194e-10
0.2, 0.2, 5.5774e-08, 5.4975e-10
0.4, 0.2, 5.5069e-08, 6.1895e-10
0.6, 0.2, 5.4513e-08, 7.286e-10
0.8, 0.2, 5.4214e-08, 8.5857e-10
1.0, 0.2, 5.3879e-08, 8.6852e-10
1.2, 0.2, 5.3553e-08, 9.659e-10
1.4, 0.2, 5.3053e-08, 1.0886e-09
1.6, 0.2, 5.2465e-08, 1.0964e-09
