VG, VDS, ID, IG
-10.0, 0.1, 6.065e-09, -7.8713e-09
-9.8, 0.1, 5.7861e-09, -6.3922e-09
-9.6, 0.1, 5.5953e-09, -5.4597e-09
-9.4, 0.1, 5.4284e-09, -4.834e-09
-9.2, 0.1, 5.308e-09, -4.3422e-09
-9.0, 0.1, 5.1455e-09, -3.9685e-09
-8.8, 0.1, 4.9962e-09, -3.6687e-09
-8.6, 0.1, 4.8349e-09, -3.4333e-09
-8.4, 0.1, 4.7087e-09, -3.2179e-09
-8.2, 0.1, 4.5639e-09, -3.0132e-09
-8.0, 0.1, 4.4306e-09, -2.8304e-09
-7.8, 0.1, 4.2665e-09, -2.676e-09
-7.6, 0.1, 4.0984e-09, -2.4874e-09
-7.4, 0.1, 3.9309e-09, -2.3466e-09
-7.2, 0.1, 3.7527e-09, -2.2602e-09
-7.0, 0.1, 3.6293e-09, -2.1284e-09
-6.8, 0.1, 3.3882e-09, -1.942e-09
-6.6, 0.1, 3.2134e-09, -1.8488e-09
-6.4, 0.1, 3.0096e-09, -1.807e-09
-6.2, 0.1, 2.822e-09, -1.6764e-09
-6.0, 0.1, 2.6103e-09, -1.582e-09
-5.8, 0.1, 2.4706e-09, -1.4971e-09
-5.6, 0.1, 2.2751e-09, -1.3894e-09
-5.4, 0.1, 2.1289e-09, -1.3623e-09
-5.2, 0.1, 1.9682e-09, -1.2901e-09
-5.0, 0.1, 1.8589e-09, -1.2098e-09
-4.8, 0.1, 1.6727e-09, -1.1404e-09
-4.6, 0.1, 1.5053e-09, -1.064e-09
-4.4, 0.1, 1.3509e-09, -9.8716e-10
-4.2, 0.1, 1.2156e-09, -9.1258e-10
-4.0, 0.1, 1.0648e-09, -8.3736e-10
-3.8, 0.1, 9.609e-10, -8.0487e-10
-3.6, 0.1, 8.7145e-10, -7.402e-10
-3.4, 0.1, 7.6409e-10, -6.7364e-10
-3.2, 0.1, 6.7879e-10, -6.097e-10
-3.0, 0.1, 5.6292e-10, -5.191e-10
-2.8, 0.1, 4.7786e-10, -4.714e-10
-2.6, 0.1, 3.8993e-10, -3.866e-10
-2.4, 0.1, 3.0889e-10, -3.211e-10
-2.2, 0.1, 2.4016e-10, -2.8149e-10
-2.0, 0.1, 1.6738e-10, -2.3094e-10
-1.8, 0.1, 1.1769e-10, -1.6099e-10
-1.6, 0.1, 1.0057e-10, -1.297e-10
-1.4, 0.1, 1.3089e-10, -2.224e-10
-1.2, 0.1, 1.0665e-10, -1.711e-10
-1.0, 0.1, 1.0638e-10, -1.1359e-10
-0.8, 0.1, 7.841e-11, -6.992e-11
-0.6, 0.1, 5.8799e-11, -1.544e-11
-0.4, 0.1, 5.1429e-11, 2.67e-11
-0.2, 0.1, 4.0951e-11, 7.093e-11
0.0, 0.1, 2.9384e-11, 1.1209e-10
0.2, 0.1, 2.3441e-11, 1.595e-10
0.4, 0.1, 1.5848e-11, 2.0726e-10
0.6, 0.1, 1.208e-11, 2.578e-10
0.8, 0.1, 1.3747e-11, 2.8889e-10
1.0, 0.1, 9.761e-12, 3.3996e-10
1.2, 0.1, 8.329e-12, 3.8711e-10
1.4, 0.1, 5.606e-12, 4.3791e-10
1.6, 0.1, 6.076e-12, 4.957e-10
1.8, 0.1, 5.358e-12, 5.3966e-10
2.0, 0.1, 5.125e-12, 5.9144e-10
2.2, 0.1, 4.524e-12, 6.4502e-10
2.4, 0.1, 3.729e-12, 7.033e-10
2.6, 0.1, 3.394e-12, 7.523e-10
2.8, 0.1, 2.484e-12, 7.9456e-10
3.0, 0.1, 2.388e-12, 8.3607e-10
3.2, 0.1, 2.035e-12, 8.7019e-10
3.4, 0.1, 1.462e-12, 9.1788e-10
3.6, 0.1, 1.348e-12, 9.7617e-10
3.8, 0.1, 1.377e-12, 1.035e-09
4.0, 0.1, 1.207e-12, 1.0997e-09
4.2, 0.1, 1.022e-12, 1.1426e-09
4.4, 0.1, 7.04e-13, 1.1854e-09
4.6, 0.1, 7.97e-13, 1.2301e-09
4.8, 0.1, 7.77e-13, 1.2818e-09
5.0, 0.1, 6.23e-13, 1.337e-09
5.2, 0.1, 7.53e-13, 1.4011e-09
5.4, 0.1, 5.67e-13, 1.4362e-09
5.6, 0.1, 4.7e-13, 1.5024e-09
5.8, 0.1, 4.8e-13, 1.54e-09
6.0, 0.1, 4.94e-13, 1.589e-09
6.2, 0.1, 4.27e-13, 1.6413e-09
6.4, 0.1, 4.11e-13, 1.7017e-09
6.6, 0.1, 3.93e-13, 1.7511e-09
6.8, 0.1, 3.1e-13, 1.8055e-09
7.0, 0.1, 3.31e-13, 1.8551e-09
7.2, 0.1, 3.26e-13, 1.8932e-09
7.4, 0.1, 2.67e-13, 1.9683e-09
7.6, 0.1, 3.06e-13, 2.0224e-09
7.8, 0.1, 3.64e-13, 2.0705e-09
8.0, 0.1, 2.72e-13, 2.1332e-09
8.2, 0.1, 2.75e-13, 2.1901e-09
8.4, 0.1, 3.04e-13, 2.254e-09
8.6, 0.1, 2.38e-13, 2.3079e-09
8.8, 0.1, 2.49e-13, 2.3703e-09
9.0, 0.1, 2.37e-13, 2.423e-09
9.2, 0.1, 2.43e-13, 2.4824e-09
9.4, 0.1, 2.03e-13, 2.5492e-09
9.6, 0.1, 2.66e-13, 2.5999e-09
9.8, 0.1, 2.59e-13, 2.6556e-09
10.0, 0.1, 2.67e-13, 2.7116e-09
10.0, 0.1, 2.64e-13, 2.7076e-09
9.8, 0.1, 5.78e-13, 2.6154e-09
9.6, 0.1, 9.1e-13, 2.5608e-09
9.4, 0.1, 1.746e-12, 2.4966e-09
9.2, 0.1, 3.296e-12, 2.4277e-09
9.0, 0.1, 6.102e-12, 2.3655e-09
8.8, 0.1, 1.0146e-11, 2.2844e-09
8.6, 0.1, 1.5552e-11, 2.2129e-09
8.4, 0.1, 2.1552e-11, 2.1636e-09
8.2, 0.1, 3.1548e-11, 2.0825e-09
8.0, 0.1, 4.4096e-11, 2.0305e-09
7.8, 0.1, 5.8426e-11, 1.9619e-09
7.6, 0.1, 8.1827e-11, 1.8447e-09
7.4, 0.1, 1.0376e-10, 1.8394e-09
7.2, 0.1, 1.3863e-10, 1.7367e-09
7.0, 0.1, 1.8192e-10, 1.6248e-09
6.8, 0.1, 2.3434e-10, 1.5233e-09
6.6, 0.1, 2.9254e-10, 1.4485e-09
6.4, 0.1, 3.5109e-10, 1.393e-09
6.2, 0.1, 4.0419e-10, 1.3229e-09
6.0, 0.1, 4.7494e-10, 1.2363e-09
5.8, 0.1, 5.6129e-10, 1.1712e-09
5.6, 0.1, 6.2214e-10, 1.1083e-09
5.4, 0.1, 7.0379e-10, 1.0436e-09
5.2, 0.1, 7.7879e-10, 9.9727e-10
5.0, 0.1, 8.4529e-10, 9.371e-10
4.8, 0.1, 9.2564e-10, 8.5662e-10
4.6, 0.1, 1.0087e-09, 7.9312e-10
4.4, 0.1, 1.1165e-09, 6.929e-10
4.2, 0.1, 1.2405e-09, 6.1172e-10
4.0, 0.1, 1.3176e-09, 5.4973e-10
3.8, 0.1, 1.4248e-09, 4.85e-10
3.6, 0.1, 1.5253e-09, 4.1549e-10
3.4, 0.1, 1.6134e-09, 3.5465e-10
3.2, 0.1, 1.7193e-09, 2.8988e-10
3.0, 0.1, 1.8e-09, 2.3111e-10
2.8, 0.1, 1.9104e-09, 1.9447e-10
2.6, 0.1, 2.0154e-09, 1.064e-10
2.4, 0.1, 2.1441e-09, 2.959e-11
2.2, 0.1, 2.2229e-09, -8.71e-12
2.0, 0.1, 2.2999e-09, -2.369e-11
1.8, 0.1, 2.4115e-09, -1.256e-10
1.6, 0.1, 2.5386e-09, -2.4409e-10
1.4, 0.1, 2.5954e-09, -3.063e-10
1.2, 0.1, 2.7123e-09, -3.9216e-10
1.0, 0.1, 2.8056e-09, -4.2019e-10
0.8, 0.1, 2.8818e-09, -4.6815e-10
0.6, 0.1, 2.9649e-09, -5.2328e-10
0.4, 0.1, 3.0095e-09, -5.7653e-10
0.2, 0.1, 3.0242e-09, -6.332e-10
0.0, 0.1, 3.1342e-09, -6.9617e-10
-0.2, 0.1, 3.2418e-09, -7.676e-10
-0.4, 0.1, 3.345e-09, -8.7587e-10
-0.6, 0.1, 3.4656e-09, -9.0484e-10
-0.8, 0.1, 3.5639e-09, -9.5364e-10
-1.0, 0.1, 3.6264e-09, -1.0079e-09
-1.2, 0.1, 3.7294e-09, -1.0757e-09
-1.4, 0.1, 3.8316e-09, -1.1829e-09
-1.6, 0.1, 3.8937e-09, -1.2079e-09
-1.8, 0.1, 3.9632e-09, -1.2746e-09
-2.0, 0.1, 4.0611e-09, -1.3752e-09
-2.2, 0.1, 4.1345e-09, -1.4103e-09
-2.4, 0.1, 4.2363e-09, -1.5134e-09
-2.6, 0.1, 4.266e-09, -1.5261e-09
-2.8, 0.1, 4.3287e-09, -1.5781e-09
-3.0, 0.1, 4.3755e-09, -1.6743e-09
-3.2, 0.1, 4.4194e-09, -1.6964e-09
-3.4, 0.1, 4.4881e-09, -1.7445e-09
-3.6, 0.1, 4.5709e-09, -1.8501e-09
-3.8, 0.1, 4.5924e-09, -1.8666e-09
-4.0, 0.1, 4.6249e-09, -1.9105e-09
-4.2, 0.1, 4.6525e-09, -1.9557e-09
-4.4, 0.1, 4.7141e-09, -2.0207e-09
-4.6, 0.1, 4.817e-09, -2.127e-09
-4.8, 0.1, 4.8541e-09, -2.1685e-09
-5.0, 0.1, 4.9209e-09, -2.2599e-09
-5.2, 0.1, 4.9647e-09, -2.2712e-09
-5.4, 0.1, 4.9647e-09, -2.3137e-09
-5.6, 0.1, 5.1007e-09, -2.4248e-09
-5.8, 0.1, 5.1727e-09, -2.5165e-09
-6.0, 0.1, 5.1481e-09, -2.5149e-09
-6.2, 0.1, 5.1919e-09, -2.5549e-09
-6.4, 0.1, 5.2575e-09, -2.6953e-09
-6.6, 0.1, 5.31e-09, -2.7983e-09
-6.8, 0.1, 5.3475e-09, -2.8451e-09
-7.0, 0.1, 5.3539e-09, -2.8453e-09
-7.2, 0.1, 5.3986e-09, -2.9782e-09
-7.4, 0.1, 5.4713e-09, -3.0723e-09
-7.6, 0.1, 5.4793e-09, -3.1103e-09
-7.8, 0.1, 5.5203e-09, -3.0832e-09
-8.0, 0.1, 5.5116e-09, -3.1165e-09
-8.2, 0.1, 5.5477e-09, -3.2516e-09
-8.4, 0.1, 5.6263e-09, -3.3537e-09
-8.6, 0.1, 5.6859e-09, -3.3944e-09
-8.8, 0.1, 5.6541e-09, -3.3845e-09
-9.0, 0.1, 5.7029e-09, -3.4748e-09
-9.2, 0.1, 5.715e-09, -3.4688e-09
-9.4, 0.1, 5.7079e-09, -3.5163e-09
-9.6, 0.1, 5.7688e-09, -3.6382e-09
-9.8, 0.1, 5.8029e-09, -3.6938e-09
-10.0, 0.1, 5.8366e-09, -3.6808e-09
