VG, VDS, ID, IG
-10.0, 0.1, 1.0718e-08, -1.1934e-08
-9.8, 0.1, 9.7016e-09, -8.5818e-09
-9.6, 0.1, 9.0939e-09, -7.4284e-09
-9.4, 0.1, 8.7825e-09, -6.7097e-09
-9.2, 0.1, 8.4648e-09, -5.9735e-09
-9.0, 0.1, 8.1483e-09, -5.7587e-09
-8.8, 0.1, 7.8971e-09, -5.0319e-09
-8.6, 0.1, 8.0136e-09, -4.8269e-09
-8.4, 0.1, 7.6986e-09, -4.4875e-09
-8.2, 0.1, 7.614e-09, -4.1343e-09
-8.0, 0.1, 7.2989e-09, -3.8663e-09
-7.8, 0.1, 7.3155e-09, -3.6178e-09
-7.6, 0.1, 6.9431e-09, -3.4004e-09
-7.4, 0.1, 6.9353e-09, -3.1771e-09
-7.2, 0.1, 6.6865e-09, -3.0752e-09
-7.0, 0.1, 6.4966e-09, -2.7943e-09
-6.8, 0.1, 6.2712e-09, -2.6372e-09
-6.6, 0.1, 6.0854e-09, -2.5893e-09
-6.4, 0.1, 5.9903e-09, -2.3298e-09
-6.2, 0.1, 5.7432e-09, -2.2641e-09
-6.0, 0.1, 5.5584e-09, -2.1521e-09
-5.8, 0.1, 5.4659e-09, -1.8804e-09
-5.6, 0.1, 5.41e-09, -1.8557e-09
-5.4, 0.1, 5.2114e-09, -1.6842e-09
-5.2, 0.1, 5.0884e-09, -1.6906e-09
-5.0, 0.1, 4.9395e-09, -1.6123e-09
-4.8, 0.1, 4.749e-09, -1.4793e-09
-4.6, 0.1, 4.6177e-09, -1.3248e-09
-4.4, 0.1, 4.4407e-09, -1.2873e-09
-4.2, 0.1, 4.3309e-09, -1.2285e-09
-4.0, 0.1, 4.1638e-09, -1.1133e-09
-3.8, 0.1, 4.0582e-09, -1.03e-09
-3.6, 0.1, 4.0034e-09, -9.412e-10
-3.4, 0.1, 3.7481e-09, -8.5945e-10
-3.2, 0.1, 3.6419e-09, -7.6822e-10
-3.0, 0.1, 3.5131e-09, -6.8418e-10
-2.8, 0.1, 3.4799e-09, -5.8814e-10
-2.6, 0.1, 3.3826e-09, -4.794e-10
-2.4, 0.1, 3.2885e-09, -3.0571e-10
-2.2, 0.1, 3.2093e-09, -2.9128e-10
-2.0, 0.1, 3.0988e-09, -2.3328e-10
-1.8, 0.1, 2.9851e-09, -1.8036e-10
-1.6, 0.1, 2.8989e-09, 3.04e-11
-1.4, 0.1, 2.7885e-09, 1.5354e-10
-1.2, 0.1, 2.7397e-09, 1.693e-10
-1.0, 0.1, 2.6194e-09, 2.3768e-10
-0.8, 0.1, 2.5752e-09, 3.725e-10
-0.6, 0.1, 2.4957e-09, 5.2606e-10
-0.4, 0.1, 2.4235e-09, 5.3828e-10
-0.2, 0.1, 2.3009e-09, 6.0122e-10
0.0, 0.1, 2.2371e-09, 6.7984e-10
0.2, 0.1, 2.1278e-09, 8.066e-10
0.4, 0.1, 2.0475e-09, 9.685e-10
0.6, 0.1, 1.9391e-09, 1.0592e-09
0.8, 0.1, 1.8718e-09, 1.1856e-09
1.0, 0.1, 1.7259e-09, 1.1691e-09
1.2, 0.1, 1.6824e-09, 1.2328e-09
1.4, 0.1, 1.6542e-09, 1.2789e-09
1.6, 0.1, 1.5647e-09, 1.3803e-09
1.8, 0.1, 1.5062e-09, 1.4759e-09
2.0, 0.1, 1.3753e-09, 1.6217e-09
2.2, 0.1, 1.285e-09, 1.8015e-09
2.4, 0.1, 1.1848e-09, 1.78e-09
2.6, 0.1, 1.165e-09, 1.8751e-09
2.8, 0.1, 1.1183e-09, 2.0415e-09
3.0, 0.1, 1.1282e-09, 2.0605e-09
3.2, 0.1, 1.1208e-09, 2.1102e-09
3.4, 0.1, 1.0287e-09, 2.2183e-09
3.6, 0.1, 9.4705e-10, 2.2817e-09
3.8, 0.1, 8.3472e-10, 2.422e-09
4.0, 0.1, 7.9888e-10, 2.5314e-09
4.2, 0.1, 7.3341e-10, 2.613e-09
4.4, 0.1, 7.1354e-10, 2.7119e-09
4.6, 0.1, 6.3163e-10, 2.748e-09
4.8, 0.1, 6.0994e-10, 2.7946e-09
5.0, 0.1, 5.783e-10, 2.8375e-09
5.2, 0.1, 5.5177e-10, 2.802e-09
