VG, VDS, ID, IG
-10.0, 0.1, 2.832e-12, -5.5938e-09
-9.8, 0.1, 1.856e-12, -5.1634e-09
-9.6, 0.1, 1.345e-12, -4.9628e-09
-9.4, 0.1, 1.086e-12, -4.8186e-09
-9.2, 0.1, 9.58e-13, -4.6805e-09
-9.0, 0.1, 8.57e-13, -4.5055e-09
-8.8, 0.1, 7.66e-13, -4.37e-09
-8.6, 0.1, 6.95e-13, -4.2511e-09
-8.4, 0.1, 5.78e-13, -4.1323e-09
-8.2, 0.1, 5.38e-13, -4.0473e-09
-8.0, 0.1, 4.56e-13, -3.9046e-09
-7.8, 0.1, 4.18e-13, -3.7829e-09
-7.6, 0.1, 3.68e-13, -3.656e-09
-7.4, 0.1, 3.7e-13, -3.553e-09
-7.2, 0.1, 3.19e-13, -3.4137e-09
-7.0, 0.1, 2.73e-13, -3.3155e-09
-6.8, 0.1, 2.2e-13, -3.1816e-09
-6.6, 0.1, 2.15e-13, -3.0821e-09
-6.4, 0.1, 1.92e-13, -2.9313e-09
-6.2, 0.1, 1.47e-13, -2.8482e-09
-6.0, 0.1, 1.23e-13, -2.7116e-09
-5.8, 0.1, 9.1e-14, -2.6191e-09
-5.6, 0.1, 5.7e-14, -2.5161e-09
-5.4, 0.1, 3.8e-14, -2.391e-09
-5.2, 0.1, 4e-14, -2.301e-09
-5.0, 0.1, 3.7e-14, -2.1777e-09
-4.8, 0.1, 3.3e-14, -2.0717e-09
-4.6, 0.1, 1e-14, -1.9657e-09
-4.4, 0.1, -1.9e-14, -1.8506e-09
-4.2, 0.1, 3e-15, -1.7326e-09
-4.0, 0.1, -4.6e-14, -1.6369e-09
-3.8, 0.1, -7.6e-14, -1.5284e-09
-3.6, 0.1, -8.7e-14, -1.4275e-09
-3.4, 0.1, -1.1e-13, -1.322e-09
-3.2, 0.1, -1.48e-13, -1.2146e-09
-3.0, 0.1, -1.49e-13, -1.1105e-09
-2.8, 0.1, -1.33e-13, -1.0093e-09
-2.6, 0.1, -1.67e-13, -9.0545e-10
-2.4, 0.1, -1.65e-13, -8.0574e-10
-2.2, 0.1, -1.73e-13, -7.0352e-10
-2.0, 0.1, -2.39e-13, -6.0603e-10
-1.8, 0.1, -2.61e-13, -5.0894e-10
-1.6, 0.1, -2.93e-13, -4.1018e-10
-1.4, 0.1, -3.21e-13, -3.1533e-10
-1.2, 0.1, -3.05e-13, -2.2167e-10
-1.0, 0.1, -3.12e-13, -1.3551e-10
-0.8, 0.1, -3.24e-13, -4.44e-11
-0.6, 0.1, -3.39e-13, 3.763e-11
-0.4, 0.1, -3.82e-13, 1.1703e-10
-0.2, 0.1, -4.36e-13, 2.0172e-10
0.0, 0.1, -4.05e-13, 2.8666e-10
0.2, 0.1, -4.43e-13, 3.6528e-10
0.4, 0.1, -4.35e-13, 4.473e-10
0.6, 0.1, -3.86e-13, 5.3131e-10
0.8, 0.1, -3.98e-13, 6.207e-10
1.0, 0.1, -4.37e-13, 7.0005e-10
1.2, 0.1, -4.82e-13, 7.8185e-10
1.4, 0.1, -4.89e-13, 8.815e-10
1.6, 0.1, -5.12e-13, 9.705e-10
1.8, 0.1, -5.07e-13, 1.039e-09
2.0, 0.1, -5.35e-13, 1.116e-09
