VG, VDS, ID, IG
-10.0, 0.1, 2.597e-12, -5.5232e-09
-9.8, 0.1, 1.654e-12, -5.2259e-09
-9.6, 0.1, 1.295e-12, -5.0301e-09
-9.4, 0.1, 1.128e-12, -4.8838e-09
-9.2, 0.1, 9.53e-13, -4.7466e-09
-9.0, 0.1, 8.31e-13, -4.6049e-09
-8.8, 0.1, 7.67e-13, -4.539e-09
-8.6, 0.1, 6.82e-13, -4.3916e-09
-8.4, 0.1, 5.79e-13, -4.215e-09
-8.2, 0.1, 5.21e-13, -4.0521e-09
-8.0, 0.1, 4.65e-13, -3.9255e-09
-7.8, 0.1, 4.23e-13, -3.835e-09
-7.6, 0.1, 3.5e-13, -3.6546e-09
-7.4, 0.1, 3e-13, -3.5204e-09
-7.2, 0.1, 2.65e-13, -3.503e-09
-7.0, 0.1, 2.49e-13, -3.3206e-09
-6.8, 0.1, 2.66e-13, -3.3165e-09
-6.6, 0.1, 2.85e-13, -3.092e-09
-6.4, 0.1, 2.12e-13, -2.9552e-09
-6.2, 0.1, 1.28e-13, -2.9113e-09
-6.0, 0.1, 1.09e-13, -2.7349e-09
-5.8, 0.1, 5.8e-14, -2.6302e-09
-5.6, 0.1, 6.8e-14, -2.5129e-09
-5.4, 0.1, 4.8e-14, -2.4071e-09
-5.2, 0.1, 4.3e-14, -2.2826e-09
-5.0, 0.1, 1e-15, -2.1801e-09
-4.8, 0.1, -1.6e-14, -2.0663e-09
-4.6, 0.1, -2.1e-14, -1.9751e-09
-4.4, 0.1, -4.8e-14, -1.8713e-09
-4.2, 0.1, -5.8e-14, -1.7538e-09
-4.0, 0.1, -6.4e-14, -1.6577e-09
-3.8, 0.1, -9.1e-14, -1.5337e-09
-3.6, 0.1, -1.26e-13, -1.4496e-09
-3.4, 0.1, -1.3e-13, -1.3418e-09
-3.2, 0.1, -1.84e-13, -1.2329e-09
-3.0, 0.1, -1.52e-13, -1.1295e-09
-2.8, 0.1, -1.65e-13, -1.0211e-09
-2.6, 0.1, -1.85e-13, -9.1573e-10
-2.4, 0.1, -2.03e-13, -8.029e-10
-2.2, 0.1, -2.35e-13, -6.885e-10
-2.0, 0.1, -2.53e-13, -5.9682e-10
-1.8, 0.1, -2.35e-13, -4.9135e-10
-1.6, 0.1, -2.96e-13, -3.7312e-10
-1.4, 0.1, -3.02e-13, -2.8089e-10
-1.2, 0.1, -3.11e-13, -1.8821e-10
-1.0, 0.1, -2.88e-13, -1.068e-10
-0.8, 0.1, -2.8e-13, -1.179e-11
-0.6, 0.1, -3.26e-13, 7.622e-11
-0.4, 0.1, -3.38e-13, 1.5776e-10
-0.2, 0.1, -3.41e-13, 2.448e-10
0.0, 0.1, -3.28e-13, 3.3157e-10
0.2, 0.1, -3.73e-13, 4.0049e-10
0.4, 0.1, -3.6e-13, 4.8e-10
0.6, 0.1, -3.64e-13, 5.5715e-10
0.8, 0.1, -3.79e-13, 6.526e-10
1.0, 0.1, -4.63e-13, 7.166e-10
1.2, 0.1, -4.84e-13, 7.9786e-10
1.4, 0.1, -4.81e-13, 8.734e-10
1.6, 0.1, -4.84e-13, 9.6054e-10
1.8, 0.1, -4.73e-13, 1.0485e-09
2.0, 0.1, -5.03e-13, 1.1322e-09
2.2, 0.1, -5e-13, 1.2017e-09
2.4, 0.1, -5.03e-13, 1.2879e-09
2.6, 0.1, -5.24e-13, 1.3795e-09
2.8, 0.1, -5.16e-13, 1.4506e-09
3.0, 0.1, -5.28e-13, 1.5319e-09
3.2, 0.1, -5.14e-13, 1.6044e-09
3.4, 0.1, -5.31e-13, 1.6897e-09
3.6, 0.1, -5.52e-13, 1.7733e-09
3.8, 0.1, -5.85e-13, 1.8553e-09
4.0, 0.1, -5.61e-13, 1.9369e-09
4.2, 0.1, -5.9e-13, 2.0159e-09
4.4, 0.1, -5.75e-13, 2.0869e-09
4.6, 0.1, -6.23e-13, 2.1654e-09
4.8, 0.1, -6.57e-13, 2.2643e-09
5.0, 0.1, -6.39e-13, 2.3441e-09
5.2, 0.1, -6.3e-13, 2.4289e-09
5.4, 0.1, -6.05e-13, 2.5153e-09
5.6, 0.1, -6.11e-13, 2.6007e-09
5.8, 0.1, -6.8e-13, 2.7006e-09
6.0, 0.1, -6.82e-13, 2.7762e-09
6.2, 0.1, -7.23e-13, 2.8661e-09
6.4, 0.1, -7.33e-13, 2.94e-09
6.6, 0.1, -7.43e-13, 3.0255e-09
6.8, 0.1, -7e-13, 3.1079e-09
7.0, 0.1, -7.18e-13, 3.193e-09
7.2, 0.1, -7.44e-13, 3.2859e-09
7.4, 0.1, -7.67e-13, 3.3632e-09
7.6, 0.1, -7.71e-13, 3.5023e-09
7.8, 0.1, -7.77e-13, 3.5367e-09
8.0, 0.1, -7.11e-13, 3.6227e-09
8.2, 0.1, -7.32e-13, 3.7228e-09
8.4, 0.1, -7.58e-13, 3.81e-09
8.6, 0.1, -7.73e-13, 3.8903e-09
8.8, 0.1, -7.94e-13, 3.9668e-09
9.0, 0.1, -8.1e-13, 4.0758e-09
9.2, 0.1, -8.2e-13, 4.16e-09
9.4, 0.1, -8.34e-13, 4.2414e-09
9.6, 0.1, -8.21e-13, 4.2959e-09
9.8, 0.1, -8.33e-13, 4.4021e-09
10.0, 0.1, -8.47e-13, 4.4712e-09
10.0, 0.1, -8.37e-13, 4.479e-09
9.8, 0.1, -7.12e-13, 4.3397e-09
9.6, 0.1, -6.61e-13, 4.24e-09
9.4, 0.1, -6.37e-13, 4.1184e-09
9.2, 0.1, -6.08e-13, 4.0198e-09
9.0, 0.1, -5.4e-13, 3.9092e-09
8.8, 0.1, -5.21e-13, 3.805e-09
8.6, 0.1, -4.44e-13, 3.7113e-09
8.4, 0.1, -4.11e-13, 3.6051e-09
8.2, 0.1, -3.65e-13, 3.4851e-09
8.0, 0.1, -3.7e-13, 3.3898e-09
7.8, 0.1, -3.17e-13, 3.2894e-09
7.6, 0.1, -2.66e-13, 3.1946e-09
7.4, 0.1, -2.42e-13, 3.0953e-09
7.2, 0.1, -2.42e-13, 3.002e-09
7.0, 0.1, -2.08e-13, 2.9044e-09
6.8, 0.1, -2.46e-13, 2.8015e-09
6.6, 0.1, -2.43e-13, 2.7114e-09
6.4, 0.1, -2.29e-13, 2.6129e-09
6.2, 0.1, -2.05e-13, 2.515e-09
6.0, 0.1, -1.86e-13, 2.4177e-09
5.8, 0.1, -1.31e-13, 2.3334e-09
5.6, 0.1, -9.8e-14, 2.2325e-09
5.4, 0.1, -5.7e-14, 2.1382e-09
5.2, 0.1, -6.6e-14, 2.0441e-09
5.0, 0.1, -7.2e-14, 1.9581e-09
4.8, 0.1, -4.3e-14, 1.8637e-09
4.6, 0.1, -2.3e-14, 1.7743e-09
4.4, 0.1, -1e-14, 1.6814e-09
4.2, 0.1, 1e-14, 1.5979e-09
4.0, 0.1, 5.1e-14, 1.5112e-09
