VG, VDS, ID, IG
-10.0, 0.1, 1.22e-13, -2.8837e-09
-9.8, 0.1, 8.8e-14, -2.6766e-09
-9.6, 0.1, 7.1e-14, -2.56e-09
-9.4, 0.1, 6.9e-14, -2.4933e-09
-9.2, 0.1, -1e-14, -2.4298e-09
-9.0, 0.1, -1e-15, -2.369e-09
-8.8, 0.1, -1e-14, -2.3108e-09
-8.6, 0.1, -2.2e-14, -2.2496e-09
-8.4, 0.1, -2.9e-14, -2.185e-09
-8.2, 0.1, -1.1e-14, -2.1048e-09
-8.0, 0.1, -1e-14, -2.0609e-09
-7.8, 0.1, -8e-15, -1.9936e-09
-7.6, 0.1, -1.2e-14, -1.945e-09
-7.4, 0.1, 0.0, -1.8527e-09
-7.2, 0.1, -2.2e-14, -1.8194e-09
-7.0, 0.1, -2.3e-14, -1.7555e-09
-6.8, 0.1, -3.5e-14, -1.6828e-09
-6.6, 0.1, -4.3e-14, -1.6402e-09
-6.4, 0.1, -1.6e-14, -1.5775e-09
-6.2, 0.1, -5.7e-14, -1.5235e-09
-6.0, 0.1, -4.9e-14, -1.4603e-09
-5.8, 0.1, -3.9e-14, -1.4073e-09
-5.6, 0.1, 6e-15, -1.3452e-09
-5.4, 0.1, 3.5e-14, -1.2873e-09
-5.2, 0.1, 1.1e-14, -1.2306e-09
-5.0, 0.1, -1.1e-14, -1.1695e-09
-4.8, 0.1, -2.4e-14, -1.1131e-09
-4.6, 0.1, -4.1e-14, -1.0565e-09
-4.4, 0.1, -1.2e-14, -1.0051e-09
-4.2, 0.1, -2.8e-14, -9.294e-10
-4.0, 0.1, -1.9e-14, -8.8425e-10
-3.8, 0.1, -3e-14, -8.306e-10
-3.6, 0.1, -3.6e-14, -7.5407e-10
-3.4, 0.1, -5.4e-14, -7.1784e-10
-3.2, 0.1, -7.5e-14, -6.759e-10
-3.0, 0.1, -3.4e-14, -6.023e-10
-2.8, 0.1, -5.2e-14, -5.5223e-10
-2.6, 0.1, -4.1e-14, -4.9548e-10
-2.4, 0.1, -5.4e-14, -4.4223e-10
-2.2, 0.1, -2.4e-14, -3.8892e-10
-2.0, 0.1, -1e-14, -3.3598e-10
-1.8, 0.1, -1.3e-14, -2.8197e-10
-1.6, 0.1, -2.4e-14, -2.137e-10
-1.4, 0.1, -3.9e-14, -1.528e-10
-1.2, 0.1, -4.8e-14, -1.2043e-10
-1.0, 0.1, -5.7e-14, -6.999e-11
-0.8, 0.1, -6.1e-14, -2.463e-11
-0.6, 0.1, -5.1e-14, 1.612e-11
-0.4, 0.1, -4.3e-14, 6.83e-11
-0.2, 0.1, -5.3e-14, 1.1065e-10
0.0, 0.1, -5.4e-14, 1.5389e-10
0.2, 0.1, -3e-14, 1.9859e-10
0.4, 0.1, -3.7e-14, 2.4515e-10
0.6, 0.1, -1.8e-14, 2.9106e-10
0.8, 0.1, -1.9e-14, 3.4246e-10
1.0, 0.1, -3.5e-14, 3.8808e-10
1.2, 0.1, -3e-14, 4.3588e-10
1.4, 0.1, -7.1e-14, 4.8814e-10
1.6, 0.1, -4.3e-14, 5.3863e-10
1.8, 0.1, -3.6e-14, 5.8726e-10
2.0, 0.1, -6e-14, 6.3631e-10
2.2, 0.1, -5.5e-14, 6.8778e-10
2.4, 0.1, -4.6e-14, 7.3569e-10
2.6, 0.1, -4.9e-14, 7.825e-10
2.8, 0.1, -4.9e-14, 8.3714e-10
3.0, 0.1, -4e-14, 8.9099e-10
3.2, 0.1, -4e-15, 9.4465e-10
3.4, 0.1, -4.9e-14, 9.965e-10
3.6, 0.1, -5.9e-14, 1.0478e-09
3.8, 0.1, -6e-14, 1.0988e-09
4.0, 0.1, -6.2e-14, 1.1443e-09
4.2, 0.1, -6.1e-14, 1.2007e-09
4.4, 0.1, -5.6e-14, 1.2507e-09
4.6, 0.1, -4.7e-14, 1.2992e-09
4.8, 0.1, -3.4e-14, 1.3517e-09
5.0, 0.1, -7.8e-14, 1.3985e-09
5.2, 0.1, -5.5e-14, 1.4468e-09
5.4, 0.1, -5.2e-14, 1.4971e-09
5.6, 0.1, -4.7e-14, 1.5413e-09
5.8, 0.1, -6.5e-14, 1.5804e-09
6.0, 0.1, -6.9e-14, 1.6385e-09
6.2, 0.1, -4.8e-14, 1.7028e-09
6.4, 0.1, -7e-14, 1.7412e-09
6.6, 0.1, -5.1e-14, 1.7886e-09
6.8, 0.1, -5.6e-14, 1.8229e-09
7.0, 0.1, -1.08e-13, 1.8893e-09
7.2, 0.1, -6.3e-14, 1.9388e-09
7.4, 0.1, -5e-14, 1.9896e-09
7.6, 0.1, -4.6e-14, 2.0556e-09
7.8, 0.1, -4.9e-14, 2.083e-09
8.0, 0.1, -8.8e-14, 2.1428e-09
8.2, 0.1, -5.5e-14, 2.1922e-09
8.4, 0.1, -1.08e-13, 2.2448e-09
8.6, 0.1, -1.09e-13, 2.2962e-09
8.8, 0.1, -9.8e-14, 2.3412e-09
9.0, 0.1, -1.11e-13, 2.4231e-09
9.2, 0.1, -6.8e-14, 2.4248e-09
9.4, 0.1, -7.9e-14, 2.4705e-09
9.6, 0.1, -4.6e-14, 2.5324e-09
9.8, 0.1, -5.7e-14, 2.5962e-09
10.0, 0.1, -5e-14, 2.6285e-09
10.0, 0.1, -4.2e-14, 2.6259e-09
9.8, 0.1, -7.3e-14, 2.5509e-09
9.6, 0.1, -6.3e-14, 2.4818e-09
9.4, 0.1, -5.7e-14, 2.4217e-09
9.2, 0.1, -6.8e-14, 2.3537e-09
9.0, 0.1, -7.7e-14, 2.3011e-09
8.8, 0.1, -4.4e-14, 2.2272e-09
8.6, 0.1, -5.3e-14, 2.1652e-09
8.4, 0.1, -3e-14, 2.1022e-09
8.2, 0.1, -4.4e-14, 2.0404e-09
8.0, 0.1, -2e-14, 1.9783e-09
7.8, 0.1, -2.3e-14, 1.9129e-09
7.6, 0.1, -2.6e-14, 1.86e-09
7.4, 0.1, -4.4e-14, 1.799e-09
